995.986637	0.064976
1000.180032	0.450943
1000.480129	0.198125
1000.780361	0.264174
1001.080729	0.110755
1001.381232	0.452424
1001.681870	0.178449
1001.982643	0.283212
1002.283552	0.202457
1002.584597	0.255430
1002.885777	0.174077
1003.187093	0.540102
1003.488545	0.375251
1003.790133	0.256644
1004.091856	0.330140
1004.393716	0.231996
1004.695712	0.410115
1004.997844	0.185110
1005.300112	0.228320
1005.602517	0.313253
1005.905058	0.189852
1006.207736	0.423079
1006.510550	0.594470
1006.813501	0.219609
1007.116589	0.421976
1007.419814	0.159636
1007.723176	0.429920
1008.026675	0.155879
1008.330311	0.227893
1008.634084	0.468925
1008.937994	0.058954
1009.242042	0.619748
1009.546227	0.412314
1009.850550	0.465698
1010.155011	0.536715
1010.459609	0.331368
1010.764345	0.234557
1011.069219	0.107913
1011.374230	0.354339
1011.679380	0.258737
1011.984668	0.398829
1012.290095	0.029003
1012.595659	0.256768
1012.901362	0.128880
1013.207203	0.146373
1013.513183	0.586595
1013.819301	0.338423
1014.125558	0.258108
1014.431954	0.450532
1014.738489	0.347114
1015.045163	0.270277
1015.351976	0.154941
1015.658928	0.355307
1015.966019	0.379242
1016.273249	0.083701
1016.580619	0.612512
1016.888129	0.319620
1017.195778	0.173180
1017.503566	0.331402
1017.811495	0.259325
1018.119563	0.119059
1018.427771	0.087537
1018.736118	0.467699
1019.044606	0.185342
1019.356322	0.059484
1019.692887	0.118648
1020.001810	0.102906
1020.310873	0.330494
1020.620077	0.284261
1020.929421	0.241737
1021.238906	0.369800
1021.548531	0.315035
1021.858298	0.272318
1022.168205	0.783551
1022.478253	0.530535
1022.788443	0.192475
1023.098773	0.385166
1023.409245	0.434686
1023.719858	0.379527
1024.030613	0.239730
1024.341509	0.488777
1024.652547	0.440198
1024.963726	0.041610
1025.275047	0.087737
1025.586511	0.482521
1025.898116	0.205804
1026.209863	0.302243
1026.521752	0.396013
1026.833783	0.301172
1027.145957	0.433278
1027.458273	0.331143
1027.770732	0.418178
1028.083333	0.186098
1028.396076	0.315361
1028.708963	0.106968
1029.021992	0.253084
1029.335164	0.245489
1029.648479	0.327989
1029.961938	0.307022
1030.275539	0.506639
1030.589284	0.547841
1030.903171	0.244608
1031.217203	0.306447
1031.531378	0.556599
1031.845697	0.596828
1032.160159	0.319157
1032.474765	0.424913
1032.789514	0.405546
1033.104408	0.300288
1033.419446	0.271112
1033.734628	0.368826
1034.049954	0.407141
1034.365425	0.108503
1034.681039	0.276609
1034.996799	0.338189
1035.312703	0.472453
1035.628751	0.341696
1035.944944	0.442742
1036.261283	0.146245
1036.577766	0.168835
1036.894394	0.166292
1037.211167	0.318935
1037.528085	0.283289
1037.845149	0.358927
1038.162358	0.182056
1038.479712	0.322442
1038.797212	0.275407
1039.114858	0.272298
1039.432649	0.141770
1039.750586	0.302200
1040.068669	0.220611
1040.386898	0.229016
1040.705273	0.239896
1041.023794	0.556491
1041.342462	0.236129
1041.661275	0.696632
1041.980236	0.288467
1042.299343	0.237650
1042.618596	0.160594
1042.937996	0.336163
1043.257543	0.196745
1043.577237	0.208094
1043.897077	0.187769
1044.217065	0.383393
1044.537200	0.092343
1044.857482	0.374043
1045.177912	0.155197
1045.498489	0.355468
1045.819213	0.184860
1046.140085	0.035566
1046.461105	0.163570
1046.782273	0.206674
1047.103588	0.260182
1047.425051	0.230506
1047.746663	0.417699
1048.068422	0.313195
1048.390330	0.307695
1048.712386	0.440664
1049.034591	0.094453
1049.356944	0.489659
1049.679446	0.421732
1050.002096	0.333862
1050.324895	0.481793
1050.647844	0.400562
1050.970941	0.189231
1051.294187	0.278599
1051.617582	0.211688
1051.941126	0.329929
1052.264820	0.481548
1052.588663	0.102648
1052.912657	0.168151
1053.236799	0.455541
1053.561091	0.480683
1053.885533	0.189334
1054.210125	0.163294
1054.534866	0.018398
1054.859758	0.360112
1055.184800	0.565808
1055.509993	0.419477
1055.835335	0.146839
1056.160828	0.342713
1056.486472	0.057904
1056.812266	0.629079
1057.138211	0.526180
1057.464307	0.373717
1057.790553	0.105599
1058.116951	0.182582
1058.443500	0.359716
1058.770200	0.346677
1059.097051	0.397025
1059.424054	0.459441
1059.751208	0.273072
1060.078513	0.116665
1060.405971	0.159014
1060.733580	0.093876
1061.061341	0.472360
1061.389254	0.215263
1061.717318	0.274230
1062.045536	0.130565
1062.373905	0.230841
1062.702426	0.271770
1063.031100	0.266265
1063.359927	0.326630
1063.688906	0.121964
1064.018037	0.132707
1064.347322	0.403761
1064.676759	0.364954
1065.006350	0.317698
1065.336093	0.211744
1065.665990	0.188902
1065.996040	0.345828
1066.326243	0.171847
1066.656600	0.178956
1066.987110	0.359804
1067.317774	0.233169
1067.648592	0.171964
1067.979563	0.130268
1068.310688	0.350667
1068.641968	0.323457
1068.973401	0.320685
1069.304989	0.127815
1069.636731	0.068524
1069.968628	0.198315
1070.300678	0.339636
1070.632884	0.117138
1070.965244	0.559427
1071.297759	0.571772
1071.630429	0.449608
1071.963254	0.356601
1072.296234	0.362605
1072.629369	0.275791
1072.962659	0.365711
1073.296105	0.385438
1073.629706	0.296399
1073.963463	0.328769
1074.297375	0.298946
1074.631444	0.254072
1074.965668	0.355304
1075.300048	0.087248
1075.634584	0.131681
1075.969276	0.304495
1076.304124	0.259650
1076.639129	0.474775
1076.974290	0.395858
1077.309608	0.486681
1077.645082	0.122607
1077.980713	0.379353
1078.316501	0.152874
1078.652446	0.137823
1078.988548	0.249158
1079.324807	0.408268
1079.661223	0.296838
1079.997796	0.492487
1080.334527	0.194854
1080.671416	0.517685
1081.008461	0.529064
1081.345665	0.176026
1081.683026	0.133685
1082.020546	0.260726
1082.358223	0.102830
1082.696059	0.542845
1083.034052	0.376713
1083.372204	0.337711
1083.710515	0.261872
1084.048984	0.294502
1084.387611	0.357802
1084.726397	0.347492
1085.065342	0.410145
1085.404446	0.072746
1085.743709	0.230171
1086.083130	0.295890
1086.422712	0.261244
1086.762452	0.312437
1087.102352	0.351698
1087.442411	0.327433
1087.782630	0.327511
1088.123008	0.304602
1088.463547	0.577716
1088.804245	0.463107
1089.145103	0.284496
1089.486121	0.243379
1089.827300	0.193996
1090.168639	0.533853
1090.510138	0.265917
1090.851798	0.418638
1091.193618	0.467581
1091.535599	0.568422
1091.877740	0.460767
1092.220043	0.253206
1092.562506	0.513574
1092.905131	0.445696
1093.247917	0.282396
1093.590864	0.321855
1093.933973	0.380654
1094.277243	0.338005
1094.620674	0.631295
1094.964268	0.316787
1095.308023	0.318364
1095.651940	0.371856
1095.996019	0.201058
1096.340260	0.131997
1096.684663	0.559047
1097.029229	0.411131
1097.373957	0.415098
1097.718848	0.400419
1098.063901	0.322221
1098.409117	0.248073
1098.754496	0.395884
1099.100038	0.346699
1099.445742	0.276786
1099.791610	0.214129
1100.137642	0.384840
1100.483836	0.320073
1100.830194	0.279286
1101.176715	0.085042
1101.523400	0.681118
1101.870249	0.360614
1102.217262	0.487454
1102.564438	0.251280
1102.911779	0.331610
1103.259284	0.310000
1103.606953	0.196377
1103.954786	0.317950
1104.302784	0.445394
1104.650947	0.121684
1104.999274	0.330268
1105.347766	0.410875
1105.696423	0.467853
1106.045245	0.170254
1106.394232	0.162046
1106.743384	0.370711
1107.092701	0.594404
1107.442184	0.116005
1107.791832	0.492342
1108.141646	0.561813
1108.491626	0.436880
1108.841772	0.148098
1109.192083	0.403426
1109.542561	0.435698
1109.893204	0.489680
1110.244014	0.482411
1110.594990	0.290421
1110.946133	0.231875
1111.297442	0.408687
1111.648918	0.586643
1112.000561	0.254175
1112.352370	0.302017
1112.704347	0.214987
1113.056490	0.056173
1113.408801	0.368913
1113.761279	0.446387
1114.113925	0.199768
1114.466738	0.625771
1114.819718	0.246401
1115.172867	0.509716
1115.526183	0.508554
1115.879667	0.345176
1116.233319	0.208291
1116.587140	0.287437
1116.941128	0.505965
1117.295285	0.165532
1117.649610	0.397790
1118.004104	0.321485
1118.358767	0.169532
1118.713599	0.266601
1119.068599	0.730256
1119.423768	0.230746
